run,archetype,cluster_kmeans,local_self_sufficiency,centralization,storage_large_share,import_intensity,SS_pipe,LL_pipe,meshed,n_pipelines,highP_share,total_demand_TWh,demand_level_ratio,unbalance_ratio,electricity_availability_small,electricity_availability_large,import_availability_ratio,electricity_price_avg,electricity_standard_dev,hydrogen_import_price,solar_availability,distance_Large_cluster1_to_Large_cluster2_km,distance_Small_cluster1_to_Small_cluster2_km,distance_from_large_cluster,cluster_final
parallel_run_0892,Archetype_2,0,5.291806059165384e-06,0.9999991695476615,0.5023932673201346,0.0,0,1,0,3,0.0,11.93340271693271,5.317576274973425,3.28343831907141,71.54504448894762,1838.989919269122,0.4945103601576556,50.50487388868805,23.73720438973167,225.8680659378676,1.111263875962919,438.7,398.1,205.9,0
parallel_run_0893,Archetype_2,2,1.0,0.9285664748923156,0.0,0.059985807184331,0,1,0,3,0.3333333333333333,7.847009180844555,15.10246331425202,2.220849460660624,49.56921416774286,674.7929181340594,0.181477849380431,32.85601950306146,137.9877963370772,282.6442521246439,1.072413780762075,438.7,398.1,205.9,2
parallel_run_0894,Archetype_2,0,0.1959226486301371,0.9784961973930204,0.6502530525115423,0.0003291397675873,0,1,0,3,0.0,5.307304167754404,8.062741299807017,2.856484395403244,90.46559420208708,591.9263990795743,0.5853009355147591,97.7904136753744,36.39089163854832,254.8378904988671,0.9033851808539108,438.7,398.1,205.9,0
parallel_run_0895,Archetype_2,2,1.0,0.9524228378743688,0.7896113008096652,0.0,0,1,0,1,1.0,8.088620780419058,19.64969158227921,2.445246324409711,38.13315627139157,846.5530044686006,0.2872874174759508,41.0140129305388,66.19506893135303,296.218590405105,0.6626148413292461,438.7,398.1,205.9,1
parallel_run_0896,Archetype_2,0,0.5058847225029918,0.956049011035364,0.4451563353539503,0.3900303629643499,0,1,0,3,0.0,7.737878589250059,17.65262552890793,2.04343847591413,60.65256661819086,794.1535603498564,0.3905802979433853,158.1284539410613,28.1308721236521,148.7173157451602,1.000044063032848,438.7,398.1,205.9,0
parallel_run_0897,Archetype_2,2,0.6310773292577306,0.9348877303789364,0.7400192369014463,0.4967516945600161,0,1,0,3,0.3333333333333333,13.0646439961812,18.24589508543017,2.716732587027388,46.65131170230379,725.1054169218328,0.5115983993063354,64.21434402267955,101.3397416534369,115.4601576016992,0.561267319729339,438.7,398.1,205.9,2
parallel_run_0898,Archetype_2,0,0.0,1.0,0.8051887839536603,0.0047434230587684,0,1,0,3,0.3333333333333333,14.55899147105204,16.92400224464144,4.505870455669541,48.66008960426488,1880.428773878496,0.1898057560671069,25.33689484018815,53.21861456331589,186.1609652237962,0.6245236166119492,438.7,398.1,205.9,0
parallel_run_0899,Archetype_2,2,0.8853639342239721,0.9335550366204746,0.8257389078352101,0.0758621588764282,0,1,0,3,0.3333333333333333,6.902588311173137,13.28544430155988,2.608092824810263,48.10349831449953,712.0868495925945,0.5809073215674864,59.06523453291005,146.7428585041353,298.5472537308848,1.224555548142108,438.7,398.1,205.9,2
parallel_run_0901,Archetype_2,0,0.1465714663388199,0.9927633994932016,0.8333333333333334,0.0,0,1,0,3,0.0,5.645937846490421,19.08999399027946,4.574685372982158,59.43535530068567,740.044618160573,0.4465748804743228,76.02908933133577,44.09919367093785,262.8462682705834,0.782484278393255,810.4,654.4,338.45,0
parallel_run_0902,Archetype_2,0,0.1372512954871434,0.990490052778784,0.4498245365312314,0.1174985106222484,0,1,0,3,0.3333333333333333,13.49964268135165,15.33095577911059,4.464674582116157,42.94616278436651,1185.794953774338,0.117649937817252,137.4023502352264,22.49168264409253,128.2191212271367,0.5911665438533666,810.4,654.4,338.45,0
parallel_run_0903,Archetype_2,0,0.3095996292813005,0.9810890279002822,0.8333333333333334,0.2081079214292833,0,1,0,3,0.0,6.405292284318544,19.53555145216947,3.764585606427318,64.73890400335439,850.6267050193985,0.2646507902451352,37.50790122422556,110.5320184729022,100.9223548185412,1.28665717130124,810.4,654.4,338.45,0
parallel_run_0904,Archetype_2,1,0.422680119583772,0.96852254940821,0.0,0.1803690057143739,0,0,0,2,0.0,5.078233488755179,15.36811055664406,4.023785290991664,68.86856051780249,1676.075248578451,0.2246787017126815,129.5689761803989,24.65199699594505,232.3224413807133,0.6774859235206085,810.4,654.4,338.45,1
parallel_run_0905,Archetype_2,2,0.8176301551270666,0.910922440629882,0.8614917481415253,0.0395972000527475,0,1,0,3,0.3333333333333333,9.795367374301884,8.46566765326878,4.968477490368761,93.10632240494294,1005.748088406246,0.0638931166280094,56.87494984404746,127.412906728483,150.7886454235,1.149819164967017,810.4,654.4,338.45,2
parallel_run_0906,Archetype_2,0,0.26464129256622,0.9785820637696072,0.9090909090909092,0.1404261295457224,0,1,0,3,0.3333333333333333,13.21427123302489,12.99077849367701,2.804621181868556,57.60856169568081,1509.042894252557,0.202994166366049,91.80831738898752,122.5526135883852,139.657431483073,1.128863155150354,810.4,654.4,338.45,0
parallel_run_0908,Archetype_2,1,0.3320561388094141,0.9642828031628912,0.0,0.0520281371969254,0,0,0,2,0.0,6.639503134093878,8.702036358183824,2.460006477284389,50.84918084009174,1224.275709388201,0.14250239653806,114.0559579566393,16.49310952489565,222.5836742807619,1.025953997214746,810.4,654.4,338.45,1
parallel_run_0910,Archetype_2,1,4.060585196930015e-05,0.9999963863515464,0.8333333333333334,0.391851699462896,0,0,0,2,0.0,13.53541818756549,17.50384951367896,4.718111782544003,32.06607470803334,1682.919135964777,0.407888008510583,62.79308556464255,40.8608152984074,108.3468966403483,0.7505038651828599,810.4,654.4,338.45,1
parallel_run_0911,Archetype_2,1,0.1541182104497736,0.9849054751623812,0.8056831398365996,0.3400663980670277,0,0,0,2,0.0,9.589786864094185,14.52009542132607,2.25760526337914,95.46321746956043,1743.776803747743,0.3420270254820715,154.4883468009115,38.07535167163682,155.3553685224774,0.5347162870897352,810.4,654.4,338.45,1
parallel_run_0913,Archetype_2,0,0.0002303015415776,0.999985073401644,0.8333333333333334,0.1008556847368538,0,1,0,3,0.3333333333333333,11.5724650899624,15.71417657225041,2.505463074151018,37.82135289309134,1732.171085268251,0.2966680057335894,87.89904124731528,124.3179479506931,188.0589961374106,0.6121933944560484,810.4,654.4,338.45,0
parallel_run_0914,Archetype_2,0,0.5192442196328033,0.9686665325648048,0.0,0.0643081647365771,0,1,0,3,0.0,7.401877309695345,16.72060108361629,4.239354502223774,78.9004950381646,763.9731909619118,0.0862171753274194,168.5882939237162,10.48455250370037,274.1962939177321,0.9381802418748396,810.4,654.4,338.45,0
parallel_run_0915,Archetype_2,1,0.0,1.0,0.5824041319358093,4.074110908925698e-05,0,0,0,2,0.0,6.226512320545174,10.57007202633626,4.816232216133942,78.55254926123328,1473.572870709382,0.3084672339978864,39.11190515019379,26.58517665913403,167.9697151744124,0.8989728030906465,810.4,654.4,338.45,1
parallel_run_0916,Archetype_2,0,0.1839151114335902,0.9833139170423612,0.8333333333333334,0.2111781514301828,0,1,0,3,0.0,8.028178927033153,12.69358091967134,3.112625106465832,36.62334427994244,1295.694779439287,0.2513937760739758,117.9684651723182,90.13045861303728,158.0544197808208,0.9195426682975842,810.4,654.4,338.45,0
parallel_run_0917,Archetype_2,0,0.2172416439474495,0.972598839124315,0.3433663938054989,0.0232360818429328,0,1,0,3,0.0,5.772023405404161,7.116169331792253,2.064522668331408,56.51085137099933,1786.195480402135,0.0232508350807578,161.0329775531958,25.14851249315225,197.822121004284,0.7197444930411876,810.4,654.4,338.45,0
parallel_run_0918,Archetype_2,0,0.1959518202550522,0.988832650273058,0.8333333333333943,0.0463826657502148,0,1,0,3,0.3333333333333333,9.480794663304136,17.03804542014852,4.639878986106728,99.35855694037711,1250.245306083507,0.4168895798584492,43.35096290748591,149.1588574610129,277.1890738836713,1.083347637799514,810.4,654.4,338.45,0
parallel_run_0919,Archetype_2,2,1.0,0.905982460129045,0.8333333333333334,0.2812247273301577,0,1,0,3,0.3333333333333333,12.59017345046845,19.02253176729523,3.9523185428614,96.0626212890334,921.343979285896,0.3159410008343269,143.9201303011419,83.56764829664709,247.3963377767511,1.184696545793093,810.4,654.4,338.45,2
parallel_run_0920,Archetype_2,2,0.724673444789176,0.9454341629558688,0.0,0.3236295311098655,0,1,0,3,0.3333333333333333,13.88681027006693,18.61075821619153,4.347085125891433,43.42201779666991,778.7163195623369,0.5440908291581393,33.79114171279144,30.41474642500482,289.3256653337539,0.7671046222699125,810.4,654.4,338.45,2
parallel_run_0921,Archetype_2,1,0.192123018089538,0.9440832246249026,0.0,0.5597670210126549,0,0,1,3,0.0,10.32199462340584,6.699275404416465,2.08038382636346,44.79361792876074,979.8557987975116,0.595749285135953,177.31500644115,11.06955829270862,290.4698168059626,1.067301995703033,810.4,654.4,338.45,0
parallel_run_0922,Archetype_2,0,0.0908204712655988,0.9909485418857517,0.8333333333333335,0.3116483055258648,0,1,0,3,0.3333333333333333,10.44667181037197,13.25070225132207,4.259523874160369,88.11039822390016,1086.489408610497,0.3604504262054547,93.26680170863348,86.31118950437782,141.2036987315458,0.8099763525700954,810.4,654.4,338.45,0
parallel_run_0923,Archetype_2,1,0.0,1.0,0.8333333333333368,0.3292512283188336,0,0,0,2,0.0,7.193260089885094,11.65964368980142,4.36245347424116,67.47086947928852,860.866485459772,0.3929505433301446,47.88817474253383,105.9284432028051,105.7696635231778,0.7077017593878874,810.4,654.4,338.45,1
parallel_run_0924,Archetype_2,0,0.0,1.0,0.0,0.0001203062494977,0,1,0,3,0.3333333333333333,10.87938801553206,16.037856129965,2.961086101395173,69.6604654795751,1130.70880630468,0.3289402099742169,45.2910359937304,14.91317533979289,294.1194921299998,1.165324106539424,810.4,654.4,338.45,0
parallel_run_0925,Archetype_2,0,0.2932424593335702,0.9807823952307771,0.9090909090909092,0.2555838844617416,0,1,0,3,0.3333333333333333,11.04944243362644,19.24071518137925,3.605624564480587,53.85239415205597,1355.675352940887,0.2611936824169285,192.5155188876426,93.4514385332439,163.183152602084,0.9537850554699546,810.4,654.4,338.45,0
parallel_run_0926,Archetype_2,0,0.3618998869785887,0.955423642984628,0.8333333333333334,0.5201659453155748,0,1,0,3,0.0,9.08917883368848,15.93141516714483,2.552097542916801,87.05159164902761,516.4075892774002,0.5259683590341234,164.5121833558311,80.95119800030251,191.2553856341034,1.094491785369062,810.4,654.4,338.45,0
parallel_run_0927,Archetype_2,0,0.017054357451996,0.9981679697540496,0.0043946943799985,0.1821444232390538,0,1,0,3,0.3333333333333333,6.022122980882333,10.18624643812967,4.118622604217991,44.05635878211464,657.7419002366751,0.4846669501207773,27.38228323221475,120.2686065600439,118.8863494549756,1.050243965660369,810.4,654.4,338.45,0
parallel_run_0928,Archetype_2,0,0.1333748503721308,0.9932803987945976,0.8333333333333334,0.0118053995916983,0,1,0,3,0.3333333333333333,12.81217303836103,18.79926099501478,3.671884488568053,46.3834911494316,1976.5423669876,0.4556973803877963,98.27765434529884,77.3225987347966,261.8146648055326,0.8637011623017257,810.4,654.4,338.45,0
parallel_run_0929,Archetype_2,2,1.0,0.9247798283394212,0.3144255678344352,0.0269102661808008,0,1,0,3,0.3333333333333333,11.30329623906534,14.11358006738063,2.119776423336449,80.39616228749757,927.2926047619708,0.0269989646361896,110.5634989792129,18.96908617913164,123.0786965714163,1.005760777712649,810.4,654.4,338.45,2
parallel_run_0930,Archetype_2,1,0.0,1.0,0.7237313371089301,0.00222635978779,0,0,0,2,0.0,9.208165790113028,15.46907671514874,4.545251827774964,38.83541580815834,1956.9090829731,0.1622856966902549,21.41825610127897,34.46180060490662,143.3953587386619,1.21370144627473,810.4,654.4,338.45,1
parallel_run_0932,Archetype_2,0,0.1702326968643238,0.9910540723169166,0.6356229597189597,0.0120422221563211,0,1,0,3,0.3333333333333333,11.79622827938521,18.29050969456285,4.169805421292692,52.8848948871502,1412.193873679556,0.4257887667081556,79.79357681981203,42.21866859739012,215.0694877114157,0.8330072175424368,810.4,654.4,338.45,0
parallel_run_0933,Archetype_2,2,0.4963439849259705,0.9399755170225268,0.0,0.0,0,1,0,3,0.3333333333333333,7.646521843235478,7.231058342555429,3.31458691916786,41.69964252763987,671.0160759439195,0.4157057803155249,70.94792328052574,46.67117715729472,250.4862261361136,0.7327865198402268,810.4,654.4,338.45,2
parallel_run_0934,Archetype_2,2,1.0,0.8926781342158339,0.1497262976643734,0.2031450912599497,0,1,0,3,0.0,13.36289726948865,19.43255606974088,2.149756002614726,98.31009612961368,830.6769291617317,0.3440972357975186,24.40106928622523,21.65487938516236,225.1829757871136,1.25645844295112,810.4,654.4,338.45,2
parallel_run_0935,Archetype_2,0,0.2524873105546239,0.9740062097812694,0.0,0.0547956174304136,0,1,0,3,0.3333333333333333,8.364797989299861,9.192250646467237,3.860538328046275,34.3813015352484,788.3970389732821,0.4717590306136611,144.6892794848065,41.70303632080136,285.1192728451363,0.9914750935718764,810.4,654.4,338.45,0
parallel_run_0936,Archetype_2,0,0.3118432610696479,0.9818092118466832,0.0,0.0322844562413809,0,1,0,3,0.3333333333333333,14.90080910970151,16.57440810558032,2.987874773593921,45.48329767203269,1579.101973947642,0.0323452792956046,124.7691560752347,13.25130095356169,131.0360691937709,1.160280557751469,810.4,654.4,338.45,0
parallel_run_0937,Archetype_2,2,1.0,0.8697297837674869,0.5946997636311038,0.013250830823266,0,1,0,3,0.3333333333333333,6.738724478605125,10.74467739481464,4.059979339446745,91.01635205906643,546.9101382223519,0.1271291449095846,29.64904233951978,50.75070528467045,175.7269183945674,1.085475702971351,810.4,654.4,338.45,2
parallel_run_0938,Archetype_2,2,1.0,0.8881232508853611,0.0,0.2777927507355765,0,1,0,3,0.3333333333333333,12.29475505195811,16.20117521024517,2.57668959775238,86.126770574267,694.6303209657378,0.3562216088726904,35.8027220756866,64.20784236580666,271.3979072062631,0.7973279454902197,810.4,654.4,338.45,2
parallel_run_0939,Archetype_2,1,1.0,0.9109993479564408,0.5213906498168128,0.2478455220469348,0,0,0,0,0.0,5.41478544277491,13.9696886981829,3.800167267124271,93.40190108464566,1614.000840022941,0.2479437183689544,197.1143613561278,32.13386871974967,137.2906070612262,1.198479495410149,810.4,654.4,338.45,1
parallel_run_0940,Archetype_2,0,0.0,1.0,0.9090909090909092,0.0701628974600215,0,1,0,3,0.3333333333333333,7.325244866915437,6.133456484961489,2.849506395765022,36.13139533184066,1846.939556478707,0.1045903725178832,104.708041937107,141.4654323491187,103.7582240168401,0.5719642415394346,810.4,654.4,338.45,0
parallel_run_0941,Archetype_2,0,5.93719041152365e-06,0.9999995202474936,0.8333333333333334,4.725705120028929e-16,0,1,0,3,0.3333333333333333,10.09356256031139,11.29063222601615,4.76846366035301,76.79579046522252,1053.739944648393,0.2204308342752106,41.70644304050847,45.01347485513899,281.050931209811,1.263414311242694,810.4,654.4,338.45,0
parallel_run_0942,Archetype_2,0,0.1898580606612524,0.9882016136954708,0.8333333333333334,0.0302334353496687,0,1,0,3,0.3333333333333333,6.186101812756469,15.06385238110333,2.884344918055505,31.24493007510238,986.5491512115816,0.0557544202849528,84.24127174220122,94.4970799647684,145.9465456157096,1.018398256176594,810.4,654.4,338.45,0
parallel_run_0944,Archetype_2,0,0.0004320425386918,0.9999482069434144,0.8333333333333334,0.0799733826594026,0,1,0,3,0.0,5.875103409596851,7.908293010058282,2.390464514085502,54.80879767084504,951.9658153072828,0.3730351891050821,88.41266743681159,98.35668950325385,201.4163575543587,0.6395764243792184,810.4,654.4,338.45,0
parallel_run_0945,Archetype_2,0,0.0030635131579907,0.9995374762315132,0.8165348227463295,0.0497590877486645,0,1,0,3,0.0,9.89273547819015,5.915838497469448,4.894747269895554,35.37340681692577,1159.023486619083,0.501565989511877,72.72853972209614,37.63505720582668,179.0711115343357,0.7616663464940141,810.4,654.4,338.45,0
parallel_run_0946,Archetype_2,0,0.0002676738879785,0.9999845772019024,0.0,0.0,0,1,0,3,0.3333333333333333,14.08524419392078,16.31334378769262,2.308954015500626,40.52170066997526,1429.94499687827,0.4596363285181422,47.00410072502583,15.67060968778293,242.31607024993,1.191021807579522,810.4,654.4,338.45,0
parallel_run_0947,Archetype_2,0,0.2283378353153348,0.960792190204956,0.0,0.2269185458887094,0,1,1,4,0.0,12.41392231723704,6.505360896541484,2.371739473104665,32.39759536864331,816.6382880545631,0.5170204646406725,23.22847379435524,49.02752712084806,184.9716219995724,1.138692518506339,810.4,654.4,338.45,0
parallel_run_0948,Archetype_2,0,0.1548649471623603,0.987549098395538,0.8333333333333293,0.3301146484720851,0,1,0,3,0.0,11.20531214550689,17.28918987462175,2.41534597807669,62.25120319523698,1520.929737606235,0.5566745144953847,74.0786242796822,117.154618835779,125.2618930845108,1.040699628833873,810.4,654.4,338.45,0
parallel_run_0949,Archetype_2,0,0.0961528685225882,0.9926330413433836,0.8333333333333334,0.0090928590254395,0,1,0,3,0.3333333333333333,14.76040816329797,11.89711135068584,3.420702396064348,30.231907913922,1810.531238432742,0.1512092640839279,103.1976415956362,60.53852960346411,259.9151824744392,0.8372539290562797,810.4,654.4,338.45,0
parallel_run_0950,Archetype_2,1,0.2571062462173955,0.9843897143080896,0.6702405509382089,0.0195852214730908,0,0,0,2,0.0,7.125713809407731,15.76402470243221,2.203821019158463,30.66474775106086,1916.270048437812,0.5283635710427317,61.25580077898183,29.96136795184568,159.1614013752083,1.233712473598319,810.4,654.4,338.45,1
parallel_run_0951,Archetype_2,0,0.2471346385484702,0.985362606275784,0.9090909090909092,0.1341077133841665,0,1,0,3,0.3333333333333333,8.679848728865139,17.93322578398463,2.012220077079774,83.75880309023228,1452.198189273966,0.1702477055167378,188.3270361277955,136.3991131874458,182.3163284478816,0.9737019697352638,810.4,654.4,338.45,0
parallel_run_0952,Archetype_2,0,0.3606833623214793,0.9669740098674616,0.8333333333333909,0.0197089245140521,0,1,0,3,0.3333333333333333,10.55930465773863,9.95253445312245,2.521216447715092,45.35968846878346,1103.764527095477,0.4796032918726125,40.24829434892813,79.6642707844849,235.4042582741113,1.120275647130058,810.4,654.4,338.45,0
parallel_run_0953,Archetype_2,1,0.0016446803843666,0.9997377260850252,0.8333333333333334,0.00118979923948,0,0,0,2,0.0,8.584062378535368,5.204947737148349,3.396878123134748,49.03717145112236,1633.945583329502,0.3831221102711273,55.84174480106363,55.43941616510568,267.3891249190509,1.103848703587101,810.4,654.4,338.45,1
parallel_run_0954,Archetype_2,2,1.0,0.9299606170201988,0.5503793890428554,0.002023019287111,0,1,0,3,0.3333333333333333,11.48324720641784,13.54496100580118,2.943629403674687,73.69619351630662,959.6890243777384,0.1556452540222857,26.07329355182583,17.9346609870809,270.2527552749784,1.24797609559057,810.4,654.4,338.45,2
parallel_run_0955,Archetype_2,0,0.252831042972837,0.973942424511346,0.8333333333333334,0.5388905369280635,0,1,0,3,0.0,8.239417824778362,19.86594006810631,2.185631748368638,84.78697422249212,1014.516711027553,0.5729610607824123,94.5537552962944,103.539963389083,112.696063975848,0.8568714170808833,810.4,654.4,338.45,0
parallel_run_0956,Archetype_2,1,0.0,1.0,0.8333333333333334,0.0439039667413274,0,0,0,2,0.0,10.74739923464404,14.72531853706425,2.344142683785495,39.79251941170135,1382.725160889254,0.1302190494638491,44.96744153575168,45.57905328193963,117.6699208576838,0.5147064197244176,810.4,654.4,338.45,1
parallel_run_0958,Archetype_2,0,0.624325759337497,0.9522823611980504,0.8333333333333334,0.291527354727199,0,1,0,3,0.3333333333333333,12.62912539162891,17.1844658696355,2.641849634690004,42.22256724024653,904.387351538265,0.3237095872395198,68.36904203871276,108.7516199458351,169.4200698119767,0.6476733781840518,810.4,654.4,338.45,0
parallel_run_0959,Archetype_2,0,4.3640132092123314e-05,0.9999966475991529,0.8333333333333366,0.0358014653791127,0,1,0,3,0.0,6.522201326382715,12.39939167303931,3.618708160073463,47.13963660315678,739.0878598442532,0.2748268178242084,80.41869864667342,47.40439371988354,195.7889275941752,0.5500432829432993,810.4,654.4,338.45,0
parallel_run_0960,Archetype_2,2,1.0,0.913793719956504,0.8333333333333035,0.0317360135807405,0,1,0,3,0.3333333333333333,9.384437367855847,18.12707624626986,2.907152582017375,82.60031647176109,883.1361687269793,0.196669248894807,66.74094420558276,73.27740104246614,210.9777341720553,1.294178414837762,810.4,654.4,338.45,2
parallel_run_0961,Archetype_2,1,0.3894438643236341,0.9580313667953916,0.7575940447529506,0.5365443838195282,0,0,1,3,0.0,14.37657933613404,18.84410004062273,2.669185145620158,35.03786974557758,1927.503758948734,0.53662187709572,185.9380919407641,28.71237259798763,240.7907661092698,1.211179443278551,810.4,654.4,338.45,0
parallel_run_0962,Archetype_2,0,1.698652460777859e-05,0.9999990327595027,0.8333333333332941,0.0112455013001444,0,1,0,3,0.3333333333333333,12.88294506062676,16.47370199557806,3.916427027915539,33.29873756204726,1553.403975838957,0.1037951584613293,35.14190572583635,68.48407504836385,165.2840596040335,1.272212627733274,810.4,654.4,338.45,0
parallel_run_0963,Archetype_2,1,0.1762247534449878,0.985213355186732,0.8333333333333334,0.4353661699853354,0,0,0,2,0.0,13.71417304507693,19.94297232922278,3.190463394584546,39.35568050526847,1306.802190395147,0.4398896859558368,173.4756545582791,57.55417542909995,217.6461551705664,0.6040099969531483,810.4,654.4,338.45,1
parallel_run_0964,Archetype_2,2,0.7670453131537112,0.9036362013310808,0.0,0.2447575021150683,0,1,0,3,0.0,10.0542437922061,9.52808842232428,2.7551726834745,63.83059444783521,602.6095239046633,0.5655852937121579,52.9250694322663,12.91258574592992,212.3338287792068,0.8863857524748795,810.4,654.4,338.45,2
parallel_run_0965,Archetype_2,0,0.297593731114947,0.9821424017754344,0.4142140096281741,0.0922031758794116,0,1,0,3,0.0,8.902950966584617,17.34337950080082,3.071726683251704,72.97629984854609,1254.634228844618,0.0922887709307529,134.989883752535,20.33996544789689,133.8281740992772,0.6978638514594209,810.4,654.4,338.45,0
parallel_run_0966,Archetype_2,0,0.3639148624611373,0.931262118429386,0.7210502729987709,0.2084550005784194,0,1,0,3,0.3333333333333333,5.219692016072181,5.614852538476582,3.507907836572578,37.36349927885944,613.7680335920102,0.2904762209302906,148.1467328115624,131.7779486933157,207.8141490530652,1.146935950080092,810.4,654.4,338.45,0
parallel_run_0967,Archetype_2,1,0.0001186865650672,0.9999812440296044,0.7952114761677447,0.0002336649720368,0,0,1,3,0.0,11.93340271693271,5.317576274973425,3.28343831907141,71.54504448894762,1838.989919269122,0.4945103601576556,50.50487388868805,23.73720438973167,225.8680659378676,1.111263875962919,810.4,654.4,338.45,0
parallel_run_0968,Archetype_2,2,1.0,0.92839486527632,0.0,0.0596886489479176,0,1,0,3,0.3333333333333333,7.847009180844555,15.10246331425202,2.220849460660624,49.56921416774286,674.7929181340594,0.181477849380431,32.85601950306146,137.9877963370772,282.6442521246439,1.072413780762075,810.4,654.4,338.45,2
parallel_run_0969,Archetype_2,0,0.2677764487334864,0.9703501553725004,0.6491154629619947,0.0097558980355043,0,1,0,3,0.0,5.307304167754404,8.062741299807017,2.856484395403244,90.46559420208708,591.9263990795743,0.5853009355147591,97.7904136753744,36.39089163854832,254.8378904988671,0.9033851808539108,810.4,654.4,338.45,0
parallel_run_0970,Archetype_2,2,1.0,0.9525461750518016,0.8333333333333334,0.0,0,1,0,1,1.0,8.088620780419058,19.64969158227921,2.445246324409711,38.13315627139157,846.5530044686006,0.2872874174759508,41.0140129305388,66.19506893135303,296.218590405105,0.6626148413292461,810.4,654.4,338.45,1
parallel_run_0971,Archetype_2,1,0.5389827767336159,0.9530688913806308,0.6998974419999796,0.3900080285252988,0,0,0,2,0.0,7.737878589250059,17.65262552890793,2.04343847591413,60.65256661819086,794.1535603498564,0.3905802979433853,158.1284539410613,28.1308721236521,148.7173157451602,1.000044063032848,810.4,654.4,338.45,1
parallel_run_0972,Archetype_2,2,0.6341168540955011,0.9342171314294376,0.7431233920718291,0.4983574967078938,0,1,0,3,0.3333333333333333,13.0646439961812,18.24589508543017,2.716732587027388,46.65131170230379,725.1054169218328,0.5115983993063354,64.21434402267955,101.3397416534369,115.4601576016992,0.561267319729339,810.4,654.4,338.45,2
parallel_run_0973,Archetype_2,0,0.0,1.0,0.8333333333333334,0.0021287158482227,0,1,0,3,0.3333333333333333,14.55899147105204,16.92400224464144,4.505870455669541,48.66008960426488,1880.428773878496,0.1898057560671069,25.33689484018815,53.21861456331589,186.1609652237962,0.6245236166119492,810.4,654.4,338.45,0
parallel_run_0974,Archetype_2,2,0.8959365948588462,0.9329867715466872,0.7555570106098901,0.0657931894777868,0,1,0,3,0.3333333333333333,6.902588311173137,13.28544430155988,2.608092824810263,48.10349831449953,712.0868495925945,0.5809073215674864,59.06523453291005,146.7428585041353,298.5472537308848,1.224555548142108,810.4,654.4,338.45,2
parallel_run_0976,Archetype_2,1,1.0,0.9505199440302068,0.8042014853902427,-2.099770957761442e-17,0,1,0,1,0.0,5.645937846490421,19.08999399027946,4.574685372982158,59.43535530068567,740.044618160573,0.4465748804743228,76.02908933133577,44.09919367093785,262.8462682705834,0.782484278393255,550.0,918.0,463.75,1
parallel_run_0977,Archetype_2,0,0.1567472756613315,0.9892010752740112,0.2852798774257423,0.1170014422995997,0,1,0,3,0.3333333333333333,13.49964268135165,15.33095577911059,4.464674582116157,42.94616278436651,1185.794953774338,0.117649937817252,137.4023502352264,22.49168264409253,128.2191212271367,0.5911665438533666,550.0,918.0,463.75,0
parallel_run_0978,Archetype_2,0,0.3521169078299916,0.9785861992082135,0.8333333333333334,0.2045989382117334,0,1,0,3,0.0,6.405292284318544,19.53555145216947,3.764585606427318,64.73890400335439,850.6267050193985,0.2646507902451352,37.50790122422556,110.5320184729022,100.9223548185412,1.28665717130124,550.0,918.0,463.75,0
parallel_run_0979,Archetype_2,1,0.493627398457569,0.9634024067117554,0.0,0.1775156406050941,0,0,0,2,0.0,5.078233488755179,15.36811055664406,4.023785290991664,68.86856051780249,1676.075248578451,0.2246787017126815,129.5689761803989,24.65199699594505,232.3224413807133,0.6774859235206085,550.0,918.0,463.75,1
parallel_run_0980,Archetype_2,2,0.8566729857369303,0.9076764632723852,0.8529807377690776,0.0366930596368779,0,1,0,3,0.3333333333333333,9.795367374301884,8.46566765326878,4.968477490368761,93.10632240494294,1005.748088406246,0.0638931166280094,56.87494984404746,127.412906728483,150.7886454235,1.149819164967017,550.0,918.0,463.75,2
parallel_run_0981,Archetype_2,0,0.2977318207298909,0.9759857445880452,0.9090909090909092,0.137633597720771,0,1,0,3,0.3333333333333333,13.21427123302489,12.99077849367701,2.804621181868556,57.60856169568081,1509.042894252557,0.202994166366049,91.80831738898752,122.5526135883852,139.657431483073,1.128863155150354,550.0,918.0,463.75,0
parallel_run_0983,Archetype_2,1,0.3635538511197304,0.9607352744242352,0.0,0.0468741507262064,0,0,0,2,0.0,6.639503134093878,8.702036358183824,2.460006477284389,50.84918084009174,1224.275709388201,0.14250239653806,114.0559579566393,16.49310952489565,222.5836742807619,1.025953997214746,550.0,918.0,463.75,1
parallel_run_0985,Archetype_2,1,0.0002592814041388,0.999977010845768,0.8176786810006521,0.3953643676657549,0,0,0,2,0.0,13.53541818756549,17.50384951367896,4.718111782544003,32.06607470803334,1682.919135964777,0.407888008510583,62.79308556464255,40.8608152984074,108.3468966403483,0.7505038651828599,550.0,918.0,463.75,1
parallel_run_0986,Archetype_2,1,0.1781078964592065,0.9825572153442332,0.8121132224627224,0.3421421384684835,0,0,0,2,0.0,9.589786864094185,14.52009542132607,2.25760526337914,95.46321746956043,1743.776803747743,0.3420270254820715,154.4883468009115,38.07535167163682,155.3553685224774,0.5347162870897352,550.0,918.0,463.75,1
