ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;1.83;1.52
0.0;0.0;0.0;1.23;1.52
0.0;0.0;0.0;0.86;1.38
0.0;0.0;0.0;0.3;1.52
0.0;0.0;0.0;-0.17;1.52
0.0;0.0;0.0;-0.78;1.79
0.0;0.0;0.0;-1.31;2.0
0.0;0.0;0.0;-1.58;1.93
0.0;0.0;0.0;-1.97;1.79
0.0;0.0;0.0;-2.08;2.07
24.0;151.44;16.0;-1.35;1.93
79.0;51.88;70.0;0.45;1.66
104.0;15.2;100.0;2.28;1.86
156.0;53.86;139.0;3.76;2.55
166.0;58.02;147.0;4.3;3.1
109.0;10.08;106.0;4.76;3.31
58.0;0.0;58.0;4.81;3.59
40.0;8.03;39.0;4.68;3.59
0.0;0.0;0.0;4.33;2.62
0.0;0.0;0.0;4.0;2.62
0.0;0.0;0.0;3.53;2.76
0.0;0.0;0.0;3.07;2.83
0.0;0.0;0.0;2.87;2.97
0.0;0.0;0.0;2.75;3.17
0.0;0.0;0.0;2.62;3.17
0.0;0.0;0.0;2.26;3.1
0.0;0.0;0.0;2.22;3.31
0.0;0.0;0.0;2.06;3.45
0.0;0.0;0.0;2.05;3.38
0.0;0.0;0.0;1.67;3.31
0.0;0.0;0.0;1.81;3.38
0.0;0.0;0.0;1.76;3.38
0.0;0.0;0.0;1.72;3.38
0.0;0.0;0.0;1.63;3.66
12.0;0.0;12.0;1.6;3.66
26.0;0.0;26.0;2.14;4.07
25.0;0.0;25.0;3.03;4.14
50.0;0.0;50.0;3.7;4.07
91.0;0.0;91.0;4.3;3.93
54.0;0.0;54.0;4.76;4.28
76.0;4.32;75.0;5.08;4.55
32.0;0.0;32.0;4.92;3.52
0.0;0.0;0.0;4.85;3.24
0.0;0.0;0.0;4.92;3.03
0.0;0.0;0.0;5.02;2.9
0.0;0.0;0.0;4.99;2.48
0.0;0.0;0.0;5.01;2.21
0.0;0.0;0.0;5.04;1.93
0.0;0.0;0.0;5.06;1.66
0.0;0.0;0.0;5.0;1.38
0.0;0.0;0.0;4.83;1.24
0.0;0.0;0.0;4.68;0.9
0.0;0.0;0.0;4.93;0.14
0.0;0.0;0.0;4.74;0.28
0.0;0.0;0.0;4.13;0.97
0.0;0.0;0.0;4.1;1.45
0.0;0.0;0.0;4.24;1.45
0.0;0.0;0.0;4.59;1.59
14.0;17.97;13.0;4.54;1.72
67.0;16.96;64.0;4.93;1.66
73.0;0.0;73.0;5.4;2.21
57.0;0.0;57.0;5.65;2.41
0.0;0.0;0.0;5.82;2.34
0.0;0.0;0.0;5.84;2.41
40.0;0.0;40.0;5.77;2.76
29.0;0.0;29.0;5.6;2.76
0.0;0.0;0.0;5.37;2.34
0.0;0.0;0.0;5.09;2.55
0.0;0.0;0.0;4.81;2.76
0.0;0.0;0.0;4.24;2.69
0.0;0.0;0.0;4.06;2.69
0.0;0.0;0.0;3.95;2.76
0.0;0.0;0.0;3.9;2.9
0.0;0.0;0.0;3.94;2.83
0.0;0.0;0.0;3.77;2.48
0.0;0.0;0.0;3.76;2.41
0.0;0.0;0.0;3.56;2.48
0.0;0.0;0.0;3.38;2.69
0.0;0.0;0.0;3.12;2.9
