ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;4.91;1.31
0.0;0.0;0.0;4.69;1.24
0.0;0.0;0.0;4.13;1.45
0.0;0.0;0.0;3.85;1.31
0.0;0.0;0.0;4.29;1.17
49.0;327.31;23.0;4.74;0.97
175.0;380.0;87.0;5.6;0.62
86.0;0.0;86.0;7.0;0.55
314.0;257.49;203.0;8.27;0.48
477.0;866.92;74.0;9.22;0.62
382.0;452.8;178.0;10.14;0.48
375.0;750.48;83.0;10.29;0.21
262.0;713.04;59.0;10.46;0.41
114.0;553.68;34.0;10.19;0.69
0.0;0.0;0.0;9.35;0.76
0.0;0.0;0.0;8.64;0.76
0.0;0.0;0.0;8.51;0.69
0.0;0.0;0.0;7.83;0.34
0.0;0.0;0.0;7.2;0.07
0.0;0.0;0.0;6.58;0.62
0.0;0.0;0.0;5.71;0.97
0.0;0.0;0.0;5.3;0.9
0.0;0.0;0.0;4.13;0.41
0.0;0.0;0.0;2.57;0.48
0.0;0.0;0.0;2.18;0.76
0.0;0.0;0.0;1.75;0.9
0.0;0.0;0.0;1.8;0.83
0.0;0.0;0.0;1.84;0.9
0.0;0.0;0.0;1.99;0.69
32.0;62.18;27.0;2.44;0.76
110.0;51.52;98.0;3.36;0.69
202.0;99.09;167.0;4.4;0.76
222.0;50.79;200.0;5.72;0.97
212.0;23.54;201.0;7.04;1.52
177.0;8.83;173.0;8.18;1.72
156.0;10.2;152.0;9.04;1.93
143.0;59.08;126.0;9.58;2.28
82.0;155.84;59.0;9.53;1.59
0.0;0.0;0.0;9.02;1.17
0.0;0.0;0.0;8.31;1.24
0.0;0.0;0.0;7.47;1.24
0.0;0.0;0.0;7.04;1.24
0.0;0.0;0.0;6.76;1.24
0.0;0.0;0.0;6.64;1.52
0.0;0.0;0.0;6.59;1.66
0.0;0.0;0.0;6.44;1.72
0.0;0.0;0.0;6.29;1.72
0.0;0.0;0.0;6.47;1.86
0.0;0.0;0.0;6.79;1.86
0.0;0.0;0.0;6.84;1.79
0.0;0.0;0.0;6.55;1.93
0.0;0.0;0.0;6.52;2.07
0.0;0.0;0.0;6.96;2.34
28.0;24.54;26.0;6.87;2.76
106.0;38.41;97.0;6.9;2.28
