ghi;dni;dhi;temp_air;ws10
0.0;0.0;0.0;-2.72;2.83
0.0;0.0;0.0;-3.43;2.62
0.0;0.0;0.0;-4.1;2.48
0.0;0.0;0.0;-4.5;2.48
0.0;0.0;0.0;-4.51;2.41
0.0;0.0;0.0;-4.63;2.34
0.0;0.0;0.0;-5.01;2.48
0.0;0.0;0.0;-5.12;2.55
0.0;0.0;0.0;-4.95;2.41
0.0;0.0;0.0;-5.06;2.41
0.0;0.0;0.0;-5.2;2.48
51.0;81.26;42.0;-4.68;2.21
130.0;102.46;106.0;-3.9;2.97
235.0;262.67;150.0;-1.75;3.1
284.0;300.45;172.0;-0.27;2.76
350.0;610.45;119.0;0.7;2.62
324.0;699.78;86.0;1.38;2.97
239.0;671.82;64.0;1.61;3.03
119.0;579.42;35.0;1.23;2.62
0.0;0.0;0.0;-0.01;2.28
0.0;0.0;0.0;-1.47;2.07
0.0;0.0;0.0;-2.68;1.93
0.0;0.0;0.0;-4.19;2.21
0.0;0.0;0.0;-4.28;2.0
0.0;0.0;0.0;-4.44;2.0
0.0;0.0;0.0;-4.14;1.79
0.0;0.0;0.0;-4.16;1.72
0.0;0.0;0.0;-2.69;1.17
0.0;0.0;0.0;-2.35;0.97
0.0;0.0;0.0;-1.88;0.83
0.0;0.0;0.0;-1.84;0.76
0.0;0.0;0.0;-1.66;0.69
0.0;0.0;0.0;-1.69;0.83
0.0;0.0;0.0;-1.73;1.03
0.0;0.0;0.0;-3.05;1.52
14.0;0.0;14.0;-2.24;1.38
48.0;0.0;48.0;-1.1;1.59
86.0;0.0;86.0;0.04;1.79
54.0;0.0;54.0;1.58;2.0
136.0;5.25;134.0;2.3;2.28
43.0;0.0;43.0;2.28;1.93
47.0;0.0;47.0;1.78;1.66
47.0;6.75;46.0;1.91;1.79
0.0;0.0;0.0;1.5;1.79
0.0;0.0;0.0;1.41;1.86
0.0;0.0;0.0;1.5;1.86
0.0;0.0;0.0;1.85;1.72
0.0;0.0;0.0;1.91;1.72
0.0;0.0;0.0;1.97;1.45
0.0;0.0;0.0;2.01;1.24
0.0;0.0;0.0;2.31;1.1
0.0;0.0;0.0;2.55;1.1
0.0;0.0;0.0;2.82;1.1
0.0;0.0;0.0;3.21;1.03
0.0;0.0;0.0;3.75;0.9
0.0;0.0;0.0;4.02;0.9
0.0;0.0;0.0;4.23;0.76
0.0;0.0;0.0;4.7;0.55
0.0;0.0;0.0;5.13;0.48
38.0;17.6;36.0;5.12;0.48
53.0;0.0;53.0;5.12;0.55
104.0;3.05;103.0;5.23;0.48
158.0;18.54;151.0;5.4;0.48
182.0;39.08;167.0;5.68;0.48
67.0;0.0;67.0;5.42;0.76
30.0;0.0;30.0;5.31;0.9
33.0;0.0;33.0;4.86;1.24
0.0;0.0;0.0;4.77;1.31
0.0;0.0;0.0;5.03;1.31
0.0;0.0;0.0;5.44;1.24
0.0;0.0;0.0;5.13;1.52
0.0;0.0;0.0;5.2;1.59
0.0;0.0;0.0;5.2;1.93
0.0;0.0;0.0;5.25;2.14
0.0;0.0;0.0;5.22;1.93
0.0;0.0;0.0;5.18;1.93
0.0;0.0;0.0;5.07;2.0
0.0;0.0;0.0;5.01;2.07
0.0;0.0;0.0;4.92;2.07
0.0;0.0;0.0;4.9;2.28
0.0;0.0;0.0;5.06;2.62
0.0;0.0;0.0;5.13;2.83
0.0;0.0;0.0;5.24;1.79
54.0;86.75;44.0;5.1;2.14
121.0;70.91;104.0;5.36;2.14
146.0;27.26;137.0;6.39;1.86
159.0;18.41;152.0;6.89;1.66
72.0;0.0;72.0;7.51;1.86
138.0;11.46;134.0;7.86;0.9
157.0;129.65;122.0;7.77;0.41
61.0;32.33;56.0;7.35;0.9
0.0;0.0;0.0;6.55;1.31
0.0;0.0;0.0;6.06;1.72
0.0;0.0;0.0;5.83;1.79
0.0;0.0;0.0;5.65;1.66
0.0;0.0;0.0;5.44;1.86
0.0;0.0;0.0;5.48;1.66
0.0;0.0;0.0;5.38;1.52
0.0;0.0;0.0;5.36;1.66
0.0;0.0;0.0;5.59;1.93
0.0;0.0;0.0;5.81;2.07
0.0;0.0;0.0;5.84;2.62
0.0;0.0;0.0;5.66;2.34
0.0;0.0;0.0;5.58;2.83
0.0;0.0;0.0;5.25;2.9
0.0;0.0;0.0;4.8;2.83
0.0;0.0;0.0;4.65;3.45
15.0;0.0;15.0;4.02;3.38
76.0;4.14;75.0;3.33;3.31
85.0;0.0;85.0;2.84;3.24
88.0;0.0;88.0;2.54;3.1
98.0;0.0;98.0;2.36;3.1
74.0;0.0;74.0;2.16;3.38
49.0;0.0;49.0;1.89;2.97
47.0;6.33;46.0;1.66;2.76
0.0;0.0;0.0;1.3;3.45
0.0;0.0;0.0;1.03;3.52
0.0;0.0;0.0;0.93;3.86
0.0;0.0;0.0;1.07;4.41
0.0;0.0;0.0;0.89;4.41
0.0;0.0;0.0;0.61;4.41
0.0;0.0;0.0;0.14;4.14
0.0;0.0;0.0;-0.35;3.93
0.0;0.0;0.0;-0.8;3.66
0.0;0.0;0.0;-1.41;3.24
0.0;0.0;0.0;-1.74;3.1
0.0;0.0;0.0;-2.06;3.03
0.0;0.0;0.0;-2.24;2.9
0.0;0.0;0.0;-2.4;2.62
0.0;0.0;0.0;-2.4;2.9
0.0;0.0;0.0;-2.24;2.48
31.0;0.0;31.0;-2.15;2.14
37.0;0.0;37.0;-0.99;2.76
146.0;23.88;138.0;0.17;2.55
92.0;0.0;92.0;1.07;2.34
207.0;61.1;183.0;1.85;2.34
195.0;78.74;167.0;2.35;2.07
215.0;383.06;109.0;2.67;1.86
87.0;117.64;68.0;2.6;1.38
0.0;0.0;0.0;2.27;0.55
0.0;0.0;0.0;1.92;0.41
0.0;0.0;0.0;1.41;0.48
0.0;0.0;0.0;0.4;0.69
0.0;0.0;0.0;0.08;1.1
0.0;0.0;0.0;-0.04;1.59
0.0;0.0;0.0;-0.13;1.86
0.0;0.0;0.0;-0.04;1.93
0.0;0.0;0.0;-0.11;1.79
0.0;0.0;0.0;-0.09;1.52
0.0;0.0;0.0;0.04;1.45
0.0;0.0;0.0;0.12;0.76
0.0;0.0;0.0;0.26;0.69
0.0;0.0;0.0;0.62;0.62
0.0;0.0;0.0;0.79;0.69
0.0;0.0;0.0;1.32;0.55
35.0;8.28;34.0;1.38;0.69
80.0;4.06;79.0;1.74;0.76
67.0;0.0;67.0;1.87;1.03
105.0;0.0;105.0;1.99;1.17
82.0;0.0;82.0;2.37;1.66
156.0;22.28;148.0;3.22;1.93
119.0;24.98;112.0;3.18;3.1
103.0;224.18;66.0;3.42;3.52
0.0;0.0;0.0;2.94;3.52
0.0;0.0;0.0;2.56;3.24
0.0;0.0;0.0;2.39;2.83
0.0;0.0;0.0;2.15;2.55
0.0;0.0;0.0;2.02;2.21
0.0;0.0;0.0;2.09;1.93
0.0;0.0;0.0;2.14;2.0
0.0;0.0;0.0;2.1;2.34
0.0;0.0;0.0;1.99;2.41
0.0;0.0;0.0;1.93;2.28
0.0;0.0;0.0;1.62;2.07
0.0;0.0;0.0;1.43;1.79
0.0;0.0;0.0;1.32;1.59
0.0;0.0;0.0;0.99;1.38
0.0;0.0;0.0;0.77;1.17
0.0;0.0;0.0;0.64;1.31
56.0;65.1;48.0;1.38;1.72
124.0;64.34;108.0;1.79;1.72
167.0;47.0;151.0;2.74;2.07
173.0;22.97;164.0;3.75;2.34
181.0;27.55;170.0;4.06;2.28
274.0;311.75;161.0;3.8;2.07
205.0;292.46;122.0;3.1;1.86
79.0;65.22;68.0;2.59;1.52
0.0;0.0;0.0;3.4;1.03
0.0;0.0;0.0;3.38;0.69
0.0;0.0;0.0;3.23;0.28
0.0;0.0;0.0;3.0;0.28
0.0;0.0;0.0;2.66;0.28
0.0;0.0;0.0;2.16;0.62
0.0;0.0;0.0;1.67;0.76
0.0;0.0;0.0;1.13;1.03
0.0;0.0;0.0;0.41;1.17
0.0;0.0;0.0;-0.1;1.03
0.0;0.0;0.0;-0.38;1.03
0.0;0.0;0.0;-0.59;1.17
0.0;0.0;0.0;-0.69;1.31
0.0;0.0;0.0;-1.33;1.52
0.0;0.0;0.0;-1.74;1.59
0.0;0.0;0.0;-1.84;1.52
48.0;31.98;44.0;-1.8;1.52
222.0;613.05;68.0;-0.05;1.52
349.0;859.48;54.0;-0.99;2.07
396.0;807.81;77.0;4.58;2.83
405.0;814.57;77.0;6.09;3.17
351.0;715.79;89.0;7.84;3.31
271.0;730.52;61.0;7.92;3.17
144.0;586.05;43.0;7.11;3.24
2.0;0.0;2.0;5.34;3.31
0.0;0.0;0.0;3.59;3.45
0.0;0.0;0.0;2.81;3.52
0.0;0.0;0.0;2.69;3.52
0.0;0.0;0.0;2.67;3.86
0.0;0.0;0.0;2.85;4.21
0.0;0.0;0.0;3.18;4.62
0.0;0.0;0.0;3.57;4.9
0.0;0.0;0.0;3.93;4.97
0.0;0.0;0.0;4.49;5.1
0.0;0.0;0.0;5.12;5.31
0.0;0.0;0.0;5.72;5.66
0.0;0.0;0.0;6.54;6.14
0.0;0.0;0.0;7.11;6.48
0.0;0.0;0.0;7.57;6.76
0.0;0.0;0.0;7.84;6.69
51.0;39.25;46.0;8.14;7.24
135.0;86.67;113.0;8.7;7.79
250.0;271.54;156.0;9.15;7.79
333.0;444.58;156.0;9.89;7.93
358.0;534.3;141.0;10.5;8.34
321.0;527.49;126.0;10.95;8.48
219.0;343.4;119.0;11.05;7.38
91.0;102.22;73.0;10.83;8.55
2.0;0.0;2.0;10.42;8.28
0.0;0.0;0.0;10.09;8.41
0.0;0.0;0.0;9.94;8.34
0.0;0.0;0.0;9.68;8.0
0.0;0.0;0.0;9.6;7.52
0.0;0.0;0.0;9.33;6.9
0.0;0.0;0.0;9.09;6.76
0.0;0.0;0.0;8.83;7.1
0.0;0.0;0.0;8.59;7.17
0.0;0.0;0.0;8.68;7.03
0.0;0.0;0.0;8.51;6.83
0.0;0.0;0.0;8.6;6.48
0.0;0.0;0.0;8.44;5.93
0.0;0.0;0.0;8.27;5.59
0.0;0.0;0.0;8.23;5.38
0.0;0.0;0.0;8.5;5.52
60.0;77.05;50.0;8.74;5.38
104.0;23.39;98.0;9.44;5.45
282.0;423.8;134.0;10.25;4.9
186.0;32.38;173.0;10.91;5.59
76.0;0.0;76.0;11.36;6.34
155.0;18.75;148.0;11.59;6.14
133.0;37.29;122.0;11.57;6.0
56.0;5.56;55.0;11.33;5.86
2.0;0.0;2.0;10.98;5.93
0.0;0.0;0.0;10.61;6.21
0.0;0.0;0.0;10.5;6.41
0.0;0.0;0.0;10.37;6.83
0.0;0.0;0.0;10.02;6.83
0.0;0.0;0.0;9.78;6.9
0.0;0.0;0.0;9.76;6.41
0.0;0.0;0.0;9.77;5.66
0.0;0.0;0.0;9.71;5.38
0.0;0.0;0.0;9.71;5.17
0.0;0.0;0.0;9.37;4.83
0.0;0.0;0.0;9.27;4.62
0.0;0.0;0.0;8.98;4.28
0.0;0.0;0.0;8.72;3.93
0.0;0.0;0.0;8.25;3.66
0.0;0.0;0.0;8.8;3.79
48.0;22.68;45.0;8.8;3.86
78.0;0.0;78.0;9.05;3.59
54.0;0.0;54.0;9.6;3.59
50.0;0.0;50.0;9.99;3.93
71.0;0.0;71.0;10.46;3.66
80.0;0.0;80.0;10.71;3.1
49.0;0.0;49.0;10.53;1.79
28.0;0.0;28.0;9.92;1.52
1.0;0.0;1.0;8.69;3.79
0.0;0.0;0.0;6.71;5.86
0.0;0.0;0.0;5.05;5.86
0.0;0.0;0.0;3.81;6.34
0.0;0.0;0.0;3.09;5.24
0.0;0.0;0.0;3.16;3.86
0.0;0.0;0.0;3.24;2.55
0.0;0.0;0.0;3.38;1.38
0.0;0.0;0.0;3.57;0.55
0.0;0.0;0.0;2.89;1.1
0.0;0.0;0.0;2.65;1.31
0.0;0.0;0.0;2.57;1.52
0.0;0.0;0.0;2.92;1.66
0.0;0.0;0.0;2.62;1.86
0.0;0.0;0.0;2.33;2.07
0.0;0.0;0.0;1.9;2.14
38.0;0.0;38.0;2.28;2.48
83.0;3.81;82.0;3.35;2.76
146.0;16.87;140.0;4.43;3.31
297.0;259.55;191.0;5.04;4.07
436.0;908.67;57.0;5.91;5.03
33.0;0.0;33.0;6.64;5.1
106.0;6.6;104.0;7.2;5.1
72.0;21.31;68.0;6.9;4.28
10.0;0.0;10.0;6.44;4.0
0.0;0.0;0.0;5.86;3.66
0.0;0.0;0.0;5.19;3.17
0.0;0.0;0.0;4.86;2.55
0.0;0.0;0.0;4.74;2.28
0.0;0.0;0.0;4.48;1.86
0.0;0.0;0.0;4.24;1.52
0.0;0.0;0.0;3.73;1.31
0.0;0.0;0.0;3.11;1.52
0.0;0.0;0.0;2.97;1.93
0.0;0.0;0.0;2.91;2.48
0.0;0.0;0.0;2.45;2.48
0.0;0.0;0.0;1.98;2.48
0.0;0.0;0.0;1.45;2.48
0.0;0.0;0.0;0.79;2.62
0.0;0.0;0.0;0.36;2.62
105.0;472.18;40.0;0.15;2.34
247.0;712.14;58.0;0.74;3.1
360.0;824.57;64.0;1.3;2.62
420.0;842.19;73.0;2.24;1.52
425.0;824.39;78.0;2.9;0.76
322.0;441.49;152.0;3.74;0.97
184.0;133.6;143.0;4.17;1.79
87.0;52.15;77.0;4.28;2.41
4.0;0.0;4.0;3.74;1.86
0.0;0.0;0.0;3.1;2.34
0.0;0.0;0.0;2.92;2.83
0.0;0.0;0.0;2.1;2.97
0.0;0.0;0.0;2.15;2.83
0.0;0.0;0.0;2.23;2.76
0.0;0.0;0.0;2.05;2.69
0.0;0.0;0.0;2.61;2.76
0.0;0.0;0.0;2.51;2.83
0.0;0.0;0.0;2.4;2.48
0.0;0.0;0.0;2.04;2.21
0.0;0.0;0.0;1.52;1.93
0.0;0.0;0.0;0.25;1.79
0.0;0.0;0.0;-0.8;1.59
0.0;0.0;0.0;-1.86;1.66
0.0;0.0;0.0;-0.67;1.45
108.0;483.99;40.0;-0.09;1.24
113.0;22.34;107.0;2.13;1.03
154.0;19.31;147.0;3.76;2.34
69.0;0.0;69.0;4.41;2.76
96.0;0.0;96.0;4.46;2.69
155.0;10.28;151.0;4.31;2.62
126.0;16.08;121.0;4.0;2.48
116.0;163.43;84.0;3.94;2.83
9.0;0.0;9.0;3.23;2.69
0.0;0.0;0.0;2.2;2.76
0.0;0.0;0.0;1.55;2.83
0.0;0.0;0.0;1.38;3.31
0.0;0.0;0.0;0.83;3.03
0.0;0.0;0.0;0.43;2.83
0.0;0.0;0.0;0.25;2.62
0.0;0.0;0.0;0.33;2.62
0.0;0.0;0.0;0.21;2.41
0.0;0.0;0.0;-0.1;2.28
0.0;0.0;0.0;0.23;2.14
0.0;0.0;0.0;0.04;2.0
0.0;0.0;0.0;-0.31;1.93
0.0;0.0;0.0;-0.42;1.79
0.0;0.0;0.0;-0.81;1.52
0.0;0.0;0.0;-1.74;1.31
112.0;501.95;40.0;-1.1;0.97
245.0;632.82;73.0;0.81;0.55
366.0;811.55;69.0;2.19;1.24
384.0;581.62;140.0;2.93;1.52
379.0;515.38;158.0;3.62;1.79
404.0;864.69;64.0;4.04;2.07
197.0;155.49;148.0;4.2;2.14
143.0;330.14;77.0;3.97;1.72
13.0;0.0;13.0;3.36;1.1
0.0;0.0;0.0;1.93;1.1
0.0;0.0;0.0;1.39;1.1
0.0;0.0;0.0;1.54;1.17
0.0;0.0;0.0;2.22;0.83
0.0;0.0;0.0;2.07;0.28
0.0;0.0;0.0;1.26;0.9
0.0;0.0;0.0;-0.81;1.38
0.0;0.0;0.0;0.19;1.03
