ghi;dni;dhi;temp_air;ws10
331.0;368.31;178.0;9.81;2.0
197.0;22.47;187.0;10.53;1.86
214.0;46.8;194.0;11.0;1.72
264.0;274.8;164.0;11.23;1.66
231.0;664.57;59.0;11.59;2.0
77.0;310.15;40.0;11.26;2.0
0.0;0.0;0.0;10.13;2.21
0.0;0.0;0.0;9.02;2.34
0.0;0.0;0.0;8.12;2.62
0.0;0.0;0.0;8.09;2.9
0.0;0.0;0.0;7.43;2.97
0.0;0.0;0.0;6.81;2.9
0.0;0.0;0.0;6.28;2.83
0.0;0.0;0.0;5.71;2.76
0.0;0.0;0.0;5.18;2.62
0.0;0.0;0.0;4.69;2.41
0.0;0.0;0.0;4.09;2.28
0.0;0.0;0.0;3.67;2.28
0.0;0.0;0.0;3.33;2.28
0.0;0.0;0.0;3.04;2.28
0.0;0.0;0.0;2.8;2.34
52.0;360.66;23.0;3.13;2.28
203.0;650.21;55.0;4.31;1.93
332.0;758.8;72.0;7.06;1.59
422.0;823.66;78.0;9.54;1.45
455.0;829.01;84.0;11.23;1.24
436.0;827.48;80.0;12.13;0.69
343.0;664.96;99.0;12.47;0.28
180.0;248.12;115.0;12.54;0.48
37.0;8.16;36.0;12.02;0.83
0.0;0.0;0.0;10.93;0.97
0.0;0.0;0.0;9.79;0.76
0.0;0.0;0.0;8.85;0.83
0.0;0.0;0.0;7.07;1.72
0.0;0.0;0.0;6.52;1.59
0.0;0.0;0.0;5.78;1.45
0.0;0.0;0.0;5.08;1.45
0.0;0.0;0.0;4.89;1.31
0.0;0.0;0.0;4.49;1.38
0.0;0.0;0.0;4.54;1.24
0.0;0.0;0.0;4.1;1.52
0.0;0.0;0.0;4.3;1.45
0.0;0.0;0.0;4.42;1.52
0.0;0.0;0.0;4.24;1.31
0.0;0.0;0.0;3.09;1.45
49.0;269.28;27.0;3.61;1.24
135.0;143.95;102.0;5.99;0.9
306.0;565.81;111.0;8.39;0.62
369.0;511.91;154.0;9.74;0.83
267.0;102.18;221.0;10.49;1.66
209.0;36.94;193.0;10.89;2.21
378.0;867.42;57.0;11.05;2.07
213.0;444.93;95.0;10.86;1.93
93.0;469.23;34.0;10.36;1.45
0.0;0.0;0.0;9.69;1.1
0.0;0.0;0.0;8.82;0.76
0.0;0.0;0.0;7.27;1.24
0.0;0.0;0.0;6.69;1.45
0.0;0.0;0.0;5.65;1.66
0.0;0.0;0.0;5.22;1.79
0.0;0.0;0.0;4.99;1.79
0.0;0.0;0.0;3.93;1.72
0.0;0.0;0.0;3.59;1.72
0.0;0.0;0.0;3.25;1.79
0.0;0.0;0.0;3.32;1.66
0.0;0.0;0.0;2.88;1.72
0.0;0.0;0.0;2.71;1.86
0.0;0.0;0.0;2.83;1.86
0.0;0.0;0.0;2.65;1.93
50.0;276.76;27.0;3.22;1.72
203.0;640.7;55.0;4.74;1.31
331.0;741.18;74.0;7.67;0.97
355.0;447.39;166.0;10.22;0.62
451.0;799.2;89.0;11.43;0.21
436.0;813.88;81.0;11.86;0.76
188.0;53.58;168.0;12.09;0.97
118.0;33.52;109.0;12.09;1.1
63.0;100.73;50.0;11.68;1.03
0.0;0.0;0.0;10.86;0.9
0.0;0.0;0.0;9.6;0.83
0.0;0.0;0.0;8.44;1.31
0.0;0.0;0.0;7.08;1.52
0.0;0.0;0.0;6.27;1.72
0.0;0.0;0.0;6.08;1.79
0.0;0.0;0.0;6.86;1.72
0.0;0.0;0.0;7.31;1.66
0.0;0.0;0.0;6.52;1.66
0.0;0.0;0.0;6.32;1.66
0.0;0.0;0.0;7.39;1.66
0.0;0.0;0.0;8.15;1.93
0.0;0.0;0.0;8.64;2.14
0.0;0.0;0.0;9.28;2.34
0.0;0.0;0.0;9.62;2.48
38.0;94.54;30.0;9.86;3.1
117.0;73.01;100.0;10.44;3.59
135.0;11.46;131.0;11.34;4.07
68.0;0.0;68.0;11.64;4.48
68.0;0.0;68.0;12.26;4.97
59.0;0.0;59.0;12.79;4.21
32.0;0.0;32.0;13.18;5.17
38.0;0.0;38.0;12.94;5.59
9.0;0.0;9.0;12.68;5.66
0.0;0.0;0.0;12.3;5.1
0.0;0.0;0.0;12.08;4.62
0.0;0.0;0.0;12.03;4.0
0.0;0.0;0.0;11.85;3.59
0.0;0.0;0.0;11.59;2.9
0.0;0.0;0.0;11.14;2.14
0.0;0.0;0.0;10.5;1.86
0.0;0.0;0.0;9.95;1.93
0.0;0.0;0.0;9.98;2.41
0.0;0.0;0.0;11.03;3.52
0.0;0.0;0.0;11.52;4.28
0.0;0.0;0.0;11.86;4.9
0.0;0.0;0.0;12.05;5.45
0.0;0.0;0.0;12.03;5.52
0.0;0.0;0.0;12.03;5.72
55.0;336.28;26.0;12.43;5.72
113.0;55.36;100.0;13.12;5.17
306.0;532.34;119.0;14.37;5.03
352.0;404.52;179.0;14.99;5.93
284.0;126.42;226.0;14.8;6.97
372.0;438.41;178.0;14.11;7.72
364.0;731.67;86.0;13.34;8.07
234.0;541.07;85.0;13.18;6.97
98.0;419.4;41.0;12.46;7.03
0.0;0.0;0.0;11.37;5.79
0.0;0.0;0.0;10.47;4.9
0.0;0.0;0.0;9.78;4.34
0.0;0.0;0.0;9.92;3.45
0.0;0.0;0.0;9.31;3.31
0.0;0.0;0.0;8.59;3.24
0.0;0.0;0.0;7.84;3.1
0.0;0.0;0.0;6.94;2.83
0.0;0.0;0.0;5.9;2.48
0.0;0.0;0.0;4.66;2.21
0.0;0.0;0.0;3.5;2.0
0.0;0.0;0.0;2.39;1.86
0.0;0.0;0.0;1.76;2.0
0.0;0.0;0.0;1.37;2.07
0.0;0.0;0.0;0.96;1.93
59.0;363.77;27.0;0.6;1.93
215.0;666.95;57.0;2.11;1.52
346.0;763.35;76.0;6.91;1.1
426.0;755.05;101.0;9.8;1.45
467.0;801.13;97.0;11.27;2.55
445.0;776.11;99.0;11.89;3.52
273.0;239.95;181.0;12.04;4.34
125.0;32.27;116.0;12.01;4.14
42.0;7.17;41.0;11.45;3.03
0.0;0.0;0.0;10.74;2.41
