ghi;dni;dhi;temp_air;rh;ws10
314.0;124.95;250.0;6.97;73.9;2.62
318.0;56.59;284.0;7.67;68.6;2.55
418.0;140.67;327.0;8.77;68.7;2.0
161.0;0.0;161.0;9.25;66.25;1.79
248.0;11.62;241.0;9.76;66.35;1.66
326.0;143.8;252.0;9.98;64.0;1.38
264.0;215.22;180.0;9.7;66.35;1.1
183.0;428.77;81.0;8.65;68.7;0.9
27.0;88.57;21.0;8.03;68.7;0.9
0.0;0.0;0.0;6.58;79.55;1.31
0.0;0.0;0.0;5.05;85.6;1.45
0.0;0.0;0.0;4.43;82.35;1.17
0.0;0.0;0.0;4.56;82.35;1.03
0.0;0.0;0.0;5.13;79.35;0.97
0.0;0.0;0.0;5.06;79.35;0.9
0.0;0.0;0.0;4.09;82.3;1.03
0.0;0.0;0.0;3.18;88.7;1.1
0.0;0.0;0.0;2.87;92.15;1.1
0.0;0.0;0.0;2.44;88.65;1.1
0.0;0.0;0.0;1.56;92.05;1.24
0.0;0.0;0.0;0.94;92.05;1.31
17.0;14.32;16.0;0.74;95.65;1.24
98.0;29.14;91.0;2.21;95.65;1.03
150.0;10.18;146.0;3.85;92.15;1.31
137.0;0.0;137.0;4.47;88.85;2.0
166.0;0.0;166.0;4.89;92.25;2.0
202.0;0.0;202.0;5.29;92.25;2.28
137.0;0.0;137.0;5.15;88.85;2.07
152.0;0.0;152.0;4.89;88.85;1.72
121.0;0.0;121.0;4.56;88.85;1.72
81.0;0.0;81.0;4.1;92.2;1.59
43.0;0.0;43.0;2.82;95.7;2.07
11.0;0.0;11.0;2.21;95.65;1.93
0.0;0.0;0.0;1.53;99.4;1.79
0.0;0.0;0.0;0.81;100.0;1.66
0.0;0.0;0.0;0.26;100.0;1.66
0.0;0.0;0.0;-0.23;100.0;1.52
0.0;0.0;0.0;-0.58;95.6;1.79
0.0;0.0;0.0;-1.05;95.6;1.79
0.0;0.0;0.0;-1.35;95.6;1.72
0.0;0.0;0.0;-1.7;99.4;1.66
0.0;0.0;0.0;-2.1;95.55;1.66
0.0;0.0;0.0;-2.49;91.85;1.52
0.0;0.0;0.0;-2.72;95.55;1.52
0.0;0.0;0.0;-2.97;91.85;1.45
29.0;65.96;24.0;-3.09;91.85;1.52
18.0;0.0;18.0;-2.23;91.85;1.79
59.0;0.0;59.0;-1.97;91.85;1.72
76.0;0.0;76.0;-1.09;88.4;2.0
70.0;0.0;70.0;-0.01;85.1;2.34
97.0;0.0;97.0;1.01;81.95;2.34
87.0;0.0;87.0;1.62;82.0;2.28
92.0;0.0;92.0;1.98;78.95;2.48
89.0;0.0;89.0;2.1;78.95;2.62
74.0;0.0;74.0;1.74;82.0;2.55
26.0;0.0;26.0;1.57;82.0;2.28
4.0;0.0;4.0;1.08;85.2;2.0
0.0;0.0;0.0;0.55;85.15;1.66
0.0;0.0;0.0;-0.43;91.95;1.79
0.0;0.0;0.0;-0.98;91.95;1.93
0.0;0.0;0.0;-1.86;91.85;1.72
0.0;0.0;0.0;-2.85;88.25;1.52
0.0;0.0;0.0;-3.43;84.8;1.31
0.0;0.0;0.0;-2.7;84.85;1.17
0.0;0.0;0.0;-2.39;81.55;1.17
0.0;0.0;0.0;-2.79;81.5;1.17
0.0;0.0;0.0;-2.52;78.35;0.97
0.0;0.0;0.0;-2.5;78.35;0.9
0.0;0.0;0.0;-2.44;78.35;0.9
8.0;0.0;8.0;-2.61;78.35;0.9
41.0;0.0;41.0;-3.94;84.7;1.31
65.0;0.0;65.0;-2.27;84.85;0.97
97.0;0.0;97.0;0.62;78.75;0.9
125.0;0.0;125.0;1.55;75.85;1.38
185.0;0.0;185.0;3.13;67.7;1.86
122.0;0.0;122.0;3.57;62.7;2.41
126.0;0.0;126.0;3.53;65.2;2.76
159.0;0.0;159.0;3.07;67.7;2.83
147.0;7.43;144.0;3.04;67.7;2.97
133.0;95.67;109.0;2.78;67.6;2.83
31.0;62.14;26.0;2.09;70.2;2.48
0.0;0.0;0.0;0.83;78.75;2.14
0.0;0.0;0.0;-1.29;88.35;1.86
0.0;0.0;0.0;-1.74;88.3;1.79
0.0;0.0;0.0;-2.17;84.85;1.93
0.0;0.0;0.0;-2.6;81.55;2.0
0.0;0.0;0.0;-3.05;81.5;2.07
0.0;0.0;0.0;-3.42;84.8;2.14
0.0;0.0;0.0;-3.9;81.4;2.21
0.0;0.0;0.0;-4.28;81.3;2.28
0.0;0.0;0.0;-4.49;78.05;2.28
0.0;0.0;0.0;-4.78;81.25;2.34
0.0;0.0;0.0;-5.1;78.0;2.34
26.0;11.39;25.0;-5.39;77.9;2.21
83.0;3.88;82.0;-4.13;75.05;2.97
123.0;0.0;123.0;-2.92;72.25;3.52
160.0;0.0;160.0;-1.94;69.45;3.66
277.0;17.66;266.0;-1.07;64.25;3.66
483.0;214.06;340.0;-0.25;61.8;3.52
419.0;116.83;341.0;0.89;52.85;4.07
413.0;154.44;317.0;1.67;48.85;4.41
384.0;230.74;261.0;2.09;47.05;4.48
165.0;14.7;159.0;2.15;47.05;4.34
103.0;23.52;97.0;1.64;53.0;3.93
23.0;11.81;22.0;0.7;62.0;3.38
0.0;0.0;0.0;-0.49;69.75;2.97
0.0;0.0;0.0;-1.84;75.3;2.48
0.0;0.0;0.0;-2.17;75.3;2.41
0.0;0.0;0.0;-2.42;78.35;2.55
0.0;0.0;0.0;-2.32;78.35;3.31
0.0;0.0;0.0;-2.47;78.35;3.17
0.0;0.0;0.0;-2.54;81.55;2.9
0.0;0.0;0.0;-2.44;81.55;3.24
0.0;0.0;0.0;-2.44;81.55;3.17
0.0;0.0;0.0;-2.52;81.55;2.9
0.0;0.0;0.0;-2.83;84.85;2.55
0.0;0.0;0.0;-3.05;84.85;2.62
37.0;53.33;32.0;-3.23;84.8;2.83
204.0;390.25;101.0;-2.62;81.55;3.45
343.0;410.72;172.0;-1.91;78.35;4.28
508.0;599.34;184.0;-0.74;64.25;4.62
485.0;278.56;310.0;0.21;54.8;4.76
437.0;132.2;348.0;0.91;48.7;4.62
529.0;292.89;332.0;1.86;45.0;4.48
468.0;247.47;313.0;2.45;41.7;4.28
418.0;303.2;255.0;2.99;38.55;4.07
261.0;150.33;199.0;3.05;37.0;3.72
148.0;123.37;116.0;2.74;38.4;3.59
37.0;78.78;30.0;1.66;43.2;3.03
0.0;0.0;0.0;-0.01;50.5;2.62
0.0;0.0;0.0;-1.12;54.55;2.21
0.0;0.0;0.0;-2.38;58.95;1.93
0.0;0.0;0.0;-3.29;63.8;1.66
0.0;0.0;0.0;-3.5;63.8;1.38
0.0;0.0;0.0;-3.14;61.35;1.1
0.0;0.0;0.0;-2.41;58.95;0.76
0.0;0.0;0.0;-2.48;56.6;0.55
0.0;0.0;0.0;-2.56;56.6;0.28
0.0;0.0;0.0;-2.62;58.95;0.14
0.0;0.0;0.0;-2.66;58.95;0.07
0.0;0.0;0.0;-2.84;61.35;0.62
62.0;310.83;31.0;-2.8;61.35;0.76
204.0;363.17;106.0;-2.26;64.0;0.76
304.0;255.84;196.0;0.0;48.45;0.69
545.0;759.78;130.0;1.62;45.0;0.69
586.0;558.7;232.0;2.94;45.4;1.03
685.0;744.39;180.0;3.66;45.55;1.59
564.0;376.37;309.0;4.15;47.6;2.21
165.0;0.0;165.0;3.69;51.4;2.48
92.0;0.0;92.0;2.95;57.8;2.55
187.0;28.79;175.0;2.37;62.5;2.62
139.0;91.05;115.0;1.53;70.1;2.34
33.0;32.25;30.0;0.61;78.75;2.07
0.0;0.0;0.0;-0.13;85.1;2.14
0.0;0.0;0.0;-0.25;91.95;2.14
0.0;0.0;0.0;-0.31;91.95;2.14
0.0;0.0;0.0;-0.24;95.6;2.07
0.0;0.0;0.0;-0.17;95.6;1.93
0.0;0.0;0.0;-0.2;95.6;1.86
0.0;0.0;0.0;-0.19;95.6;1.79
0.0;0.0;0.0;-0.36;95.6;1.72
0.0;0.0;0.0;-0.3;95.6;1.52
0.0;0.0;0.0;-0.29;95.6;1.59
0.0;0.0;0.0;-0.31;99.4;1.45
0.0;0.0;0.0;-0.5;95.6;1.31
34.0;18.92;32.0;-0.53;95.6;1.17
128.0;47.14;115.0;0.03;95.6;1.31
190.0;25.71;179.0;1.08;92.05;0.97
226.0;12.69;219.0;1.63;88.6;0.83
335.0;50.08;303.0;2.19;85.3;0.83
363.0;51.2;328.0;3.91;73.4;0.69
298.0;16.12;287.0;4.71;68.0;0.62
141.0;0.0;141.0;5.23;65.55;0.62
337.0;120.76;271.0;5.75;63.15;0.55
186.0;26.12;175.0;5.88;63.15;0.69
143.0;97.08;117.0;5.56;60.75;0.83
29.0;10.29;28.0;5.04;63.05;0.9
0.0;0.0;0.0;4.0;70.6;1.1
0.0;0.0;0.0;2.42;82.15;1.17
0.0;0.0;0.0;1.66;85.25;1.17
0.0;0.0;0.0;0.52;85.15;1.45
0.0;0.0;0.0;-0.53;88.45;1.59
0.0;0.0;0.0;-1.4;88.35;1.72
0.0;0.0;0.0;-1.7;91.85;1.66
0.0;0.0;0.0;-1.79;91.85;1.66
0.0;0.0;0.0;-1.53;88.35;1.52
0.0;0.0;0.0;-0.99;85.0;1.31
0.0;0.0;0.0;-0.29;81.75;1.03
0.0;0.0;0.0;-0.62;81.75;1.03
53.0;107.44;41.0;-1.41;84.95;1.17
188.0;223.69;125.0;-0.55;91.95;0.9
382.0;523.48;155.0;2.46;76.0;1.38
580.0;848.67;107.0;4.34;73.4;1.38
703.0;940.54;97.0;5.98;65.75;1.31
759.0;959.88;98.0;7.36;63.5;1.03
764.0;980.7;90.0;8.88;59.0;0.62
697.0;937.04;97.0;9.95;52.95;0.41
575.0;854.84;104.0;10.58;49.2;1.24
431.0;820.5;82.0;9.94;52.95;1.79
238.0;599.3;75.0;9.49;57.05;1.93
65.0;345.39;30.0;8.48;61.3;1.38
0.0;0.0;0.0;6.51;73.8;1.1
0.0;0.0;0.0;3.94;79.2;1.52
0.0;0.0;0.0;4.57;70.7;1.1
0.0;0.0;0.0;4.76;70.7;0.83
0.0;0.0;0.0;4.14;70.6;0.9
0.0;0.0;0.0;3.11;76.1;1.1
0.0;0.0;0.0;1.86;82.0;1.17
0.0;0.0;0.0;0.9;81.95;1.24
0.0;0.0;0.0;0.34;85.1;1.31
0.0;0.0;0.0;0.13;85.1;1.31
0.0;0.0;0.0;-0.06;85.1;1.38
0.0;0.0;0.0;-0.04;81.8;1.38
83.0;416.45;34.0;0.13;85.1;1.38
262.0;667.81;70.0;2.36;88.65;0.69
429.0;751.1;99.0;6.26;70.95;0.34
548.0;701.77;153.0;8.25;61.3;0.62
648.0;737.37;169.0;9.45;54.9;0.62
639.0;546.37;260.0;10.42;49.05;0.83
613.0;476.83;283.0;11.01;43.95;1.24
507.0;313.23;305.0;11.38;42.3;1.52
407.0;250.28;268.0;11.47;42.4;1.66
323.0;307.27;191.0;11.24;45.7;1.79
167.0;162.96;122.0;10.73;49.2;1.93
43.0;66.37;36.0;9.56;57.05;1.79
0.0;0.0;0.0;7.78;63.6;2.0
0.0;0.0;0.0;6.15;73.7;1.79
0.0;0.0;0.0;4.49;82.35;1.59
0.0;0.0;0.0;3.74;85.45;1.45
0.0;0.0;0.0;2.99;85.4;1.38
0.0;0.0;0.0;2.44;88.65;1.38
0.0;0.0;0.0;1.68;92.05;1.38
0.0;0.0;0.0;1.33;95.65;1.38
0.0;0.0;0.0;0.82;95.65;1.45
0.0;0.0;0.0;0.34;95.6;1.52
0.0;0.0;0.0;-0.03;92.0;1.59
0.0;0.0;0.0;-0.03;92.0;1.59
78.0;299.31;41.0;-0.01;92.0;1.52
155.0;88.63;129.0;3.52;73.3;0.55
213.0;40.45;195.0;6.08;65.75;0.41
129.0;0.0;129.0;7.59;52.45;0.55
126.0;0.0;126.0;8.79;48.65;1.45
130.0;0.0;130.0;9.25;48.8;2.0
148.0;0.0;148.0;9.21;50.7;2.21
162.0;0.0;162.0;8.72;56.8;2.28
343.0;119.7;276.0;8.26;59.0;2.28
257.0;117.56;206.0;8.2;61.3;1.93
126.0;42.82;114.0;7.89;63.6;1.38
42.0;45.63;37.0;7.41;65.95;0.76
0.0;0.0;0.0;5.94;73.7;1.17
0.0;0.0;0.0;3.84;85.45;1.1
0.0;0.0;0.0;4.16;82.3;0.76
0.0;0.0;0.0;4.13;82.3;0.34
0.0;0.0;0.0;3.82;85.45;0.41
0.0;0.0;0.0;2.97;88.7;0.83
0.0;0.0;0.0;2.08;95.65;1.1
0.0;0.0;0.0;1.7;99.4;1.31
0.0;0.0;0.0;1.33;99.35;1.52
0.0;0.0;0.0;0.62;99.4;1.66
0.0;0.0;0.0;-0.19;100.0;1.72
0.0;0.0;0.0;-0.93;99.4;1.79
88.0;362.77;41.0;-1.21;100.0;1.66
207.0;264.05;128.0;1.7;99.4;1.24
339.0;308.41;200.0;5.01;79.35;1.45
511.0;526.32;209.0;6.27;68.3;1.86
509.0;293.91;315.0;7.44;54.55;2.07
393.0;69.64;344.0;8.6;48.65;2.62
349.0;38.49;322.0;9.16;43.4;3.24
244.0;4.59;241.0;9.17;45.15;3.59
288.0;49.64;260.0;8.72;48.65;3.72
59.0;0.0;59.0;7.87;54.55;3.52
96.0;7.03;94.0;6.5;65.85;2.9
13.0;0.0;13.0;5.33;76.4;2.97
0.0;0.0;0.0;4.49;85.55;3.52
0.0;0.0;0.0;4.55;85.55;3.52
0.0;0.0;0.0;4.72;88.85;3.66
0.0;0.0;0.0;4.83;88.85;3.52
0.0;0.0;0.0;4.58;88.85;3.45
0.0;0.0;0.0;4.74;88.85;3.45
0.0;0.0;0.0;5.3;92.25;3.66
0.0;0.0;0.0;5.49;92.3;3.66
0.0;0.0;0.0;5.68;92.3;3.59
0.0;0.0;0.0;5.7;95.75;3.1
0.0;0.0;0.0;5.66;95.75;2.62
0.0;0.0;0.0;5.66;95.75;2.55
52.0;44.29;46.0;5.86;95.75;2.69
63.0;0.0;63.0;6.31;95.8;2.97
183.0;15.34;176.0;7.03;92.35;3.03
274.0;34.53;254.0;7.42;89.05;3.1
131.0;0.0;131.0;8.89;82.75;4.83
276.0;7.06;271.0;9.53;77.0;4.41
167.0;0.0;167.0;9.86;79.9;4.62
168.0;0.0;168.0;9.92;82.9;4.48
126.0;0.0;126.0;9.47;85.95;5.66
111.0;0.0;111.0;9.03;89.1;5.24
59.0;0.0;59.0;8.73;89.1;5.45
11.0;0.0;11.0;8.35;89.1;5.24
0.0;0.0;0.0;7.98;89.1;4.9
0.0;0.0;0.0;8.02;89.1;4.69
0.0;0.0;0.0;7.58;89.05;4.41
0.0;0.0;0.0;7.33;92.35;4.21
0.0;0.0;0.0;6.76;92.35;3.79
0.0;0.0;0.0;5.66;92.3;3.24
0.0;0.0;0.0;4.66;95.75;2.14
0.0;0.0;0.0;3.83;99.4;1.93
0.0;0.0;0.0;3.37;99.4;1.66
0.0;0.0;0.0;2.97;95.7;1.59
0.0;0.0;0.0;2.69;95.7;1.1
0.0;0.0;0.0;2.39;95.7;1.1
64.0;77.8;53.0;2.22;99.4;0.9
156.0;67.58;135.0;3.25;92.15;1.59
211.0;30.31;197.0;4.19;85.5;1.52
117.0;0.0;117.0;5.41;73.65;1.52
152.0;0.0;152.0;5.98;70.95;1.31
216.0;0.0;216.0;6.14;70.95;1.17
143.0;0.0;143.0;6.24;76.55;1.1
370.0;72.42;322.0;6.14;79.5;1.03
324.0;82.09;277.0;6.4;79.5;0.97
267.0;123.25;212.0;6.49;76.65;1.03
257.0;615.38;77.0;6.58;73.8;1.17
85.0;410.53;35.0;6.36;76.55;0.9
0.0;0.0;0.0;5.31;82.4;1.24
0.0;0.0;0.0;3.34;92.15;1.45
0.0;0.0;0.0;1.69;95.65;1.45
0.0;0.0;0.0;0.5;95.65;1.45
0.0;0.0;0.0;-0.07;95.6;1.52
0.0;0.0;0.0;-0.76;99.4;1.59
0.0;0.0;0.0;-1.1;99.4;1.52
0.0;0.0;0.0;-1.56;99.4;1.52
0.0;0.0;0.0;-1.99;99.4;1.45
0.0;0.0;0.0;-2.21;99.4;1.45
0.0;0.0;0.0;-1.95;99.4;1.38
0.0;0.0;0.0;-2.06;99.4;1.38
80.0;156.18;57.0;-1.43;99.4;1.24
119.0;12.64;115.0;1.52;99.4;1.52
426.0;609.66;141.0;3.77;92.15;1.72
92.0;0.0;92.0;5.94;82.55;1.66
218.0;0.0;218.0;7.32;76.7;1.45
347.0;32.02;324.0;8.6;74.05;1.17
245.0;1.4;244.0;9.89;68.9;0.76
192.0;0.0;192.0;10.85;66.55;0.76
86.0;0.0;86.0;10.93;66.55;1.31
67.0;0.0;67.0;9.49;74.2;1.52
49.0;0.0;49.0;8.24;82.75;2.48
54.0;71.52;45.0;6.86;89.0;2.97
0.0;0.0;0.0;5.81;88.9;2.14
0.0;0.0;0.0;3.4;92.15;2.0
0.0;0.0;0.0;3.15;92.15;1.79
0.0;0.0;0.0;2.85;95.7;1.72
0.0;0.0;0.0;2.68;95.7;1.66
0.0;0.0;0.0;2.52;92.15;1.59
0.0;0.0;0.0;2.55;92.15;1.38
0.0;0.0;0.0;2.22;95.65;1.31
0.0;0.0;0.0;1.54;99.4;1.31
0.0;0.0;0.0;0.85;99.35;1.24
0.0;0.0;0.0;0.19;100.0;1.1
0.0;0.0;0.0;-0.33;100.0;0.97
71.0;78.37;59.0;-0.35;100.0;0.83
188.0;127.25;147.0;2.16;95.65;0.69
207.0;23.26;196.0;3.51;88.75;0.28
308.0;52.08;277.0;4.65;82.35;0.9
353.0;48.5;320.0;5.84;73.65;1.52
355.0;33.19;331.0;6.84;65.85;1.52
361.0;38.89;333.0;7.68;58.9;1.31
498.0;250.19;330.0;7.76;56.7;1.1
389.0;173.87;288.0;8.13;52.6;1.1
362.0;378.55;190.0;8.22;52.6;0.97
228.0;369.35;117.0;6.7;72.27;1.35
73.0;192.52;48.0;5.92;72.84;1.37
0.0;0.0;0.0;5.13;73.41;1.4
0.0;0.0;0.0;4.35;73.97;1.42
0.0;0.0;0.0;3.56;74.54;1.45
0.0;0.0;0.0;2.78;75.11;1.47
0.0;0.0;0.0;1.99;75.68;1.49
0.0;0.0;0.0;1.21;76.25;1.52
0.0;0.0;0.0;0.42;76.82;1.54
0.0;0.0;0.0;-0.36;77.38;1.57
0.0;0.0;0.0;-1.15;77.95;1.59
0.0;0.0;0.0;-1.93;78.52;1.61
0.0;0.0;0.0;-2.72;79.09;1.64
0.0;0.0;0.0;-3.5;79.66;1.66
126.0;449.16;52.0;-4.29;80.22;1.69
312.0;677.61;86.0;-5.07;80.79;1.71
489.0;787.37;108.0;1.46;59.8;1.79
635.0;840.48;126.0;3.41;51.4;2.0
736.0;867.64;137.0;5.14;49.8;1.86
793.0;895.66;137.0;6.57;46.4;1.45
775.0;850.62;155.0;7.64;46.65;1.17
727.0;873.55;133.0;8.3;46.65;1.24
614.0;831.8;124.0;8.54;46.8;1.31
458.0;750.5;111.0;8.39;48.55;1.45
280.0;632.2;85.0;7.89;48.55;1.59
98.0;399.01;43.0;6.58;56.45;1.38
0.0;0.0;0.0;4.9;60.65;1.38
0.0;0.0;0.0;3.57;67.8;1.52
0.0;0.0;0.0;2.5;67.6;1.31
0.0;0.0;0.0;2.21;64.9;1.24
0.0;0.0;0.0;2.1;64.9;1.1
0.0;0.0;0.0;1.62;67.4;1.03
0.0;0.0;0.0;1.07;70.05;1.03
0.0;0.0;0.0;0.56;72.75;0.97
0.0;0.0;0.0;0.04;75.6;0.97
0.0;0.0;0.0;-0.45;81.75;0.9
0.0;0.0;0.0;-0.66;81.75;0.83
0.0;0.0;0.0;-0.57;81.75;0.9
127.0;416.38;56.0;-0.26;81.75;0.9
312.0;654.63;90.0;1.45;78.9;0.48
489.0;770.53;112.0;5.39;49.95;0.41
636.0;835.05;126.0;7.3;41.3;0.21
737.0;860.12;139.0;8.61;38.4;0.62
789.0;876.48;143.0;9.51;37.2;1.45
779.0;860.54;148.0;9.95;35.85;1.86
726.0;866.74;133.0;10.14;37.3;2.07
614.0;826.15;124.0;10.11;37.3;2.28
458.0;744.16;111.0;9.75;40.25;2.55
281.0;627.47;85.0;8.94;43.4;2.34
102.0;409.0;44.0;7.35;52.35;2.14
0.0;0.0;0.0;5.21;58.3;2.14
0.0;0.0;0.0;5.44;56.2;2.21
0.0;0.0;0.0;3.53;65.2;2.07
0.0;0.0;0.0;1.81;75.85;1.86
0.0;0.0;0.0;0.59;81.9;1.66
0.0;0.0;0.0;-0.27;85.05;1.66
0.0;0.0;0.0;-0.79;88.4;1.52
0.0;0.0;0.0;-1.28;91.9;1.38
0.0;0.0;0.0;-1.65;91.9;1.38
0.0;0.0;0.0;-1.9;95.55;1.38
0.0;0.0;0.0;-2.19;95.55;1.45
0.0;0.0;0.0;-2.41;95.55;1.45
128.0;380.15;61.0;-1.74;95.55;1.17
311.0;623.78;96.0;1.92;75.95;0.76
487.0;750.09;116.0;4.37;62.95;0.97
629.0;800.55;136.0;5.71;60.75;1.03
735.0;851.34;139.0;6.8;58.65;1.1
786.0;867.04;143.0;8.01;52.45;1.1
773.0;835.15;157.0;8.88;48.65;1.17
708.0;800.52;157.0;9.35;45.15;1.31
563.0;616.31;195.0;9.85;45.25;1.38
381.0;389.19;198.0;9.65;45.25;1.52
218.0;249.79;139.0;9.25;46.95;1.86
93.0;274.43;53.0;8.5;52.6;1.59
0.0;0.0;0.0;6.97;58.8;1.31
0.0;0.0;0.0;6.01;65.75;1.59
0.0;0.0;0.0;4.55;70.7;1.45
0.0;0.0;0.0;3.6;73.3;1.38
0.0;0.0;0.0;3.23;76.1;1.31
0.0;0.0;0.0;2.82;76.0;1.31
0.0;0.0;0.0;2.28;78.95;1.38
0.0;0.0;0.0;1.68;78.9;1.45
0.0;0.0;0.0;1.37;82.0;1.45
0.0;0.0;0.0;0.88;81.95;1.45
0.0;0.0;0.0;0.59;85.15;1.38
0.0;0.0;0.0;0.43;85.15;1.38
137.0;434.21;58.0;0.85;85.2;1.24
322.0;656.8;92.0;3.59;79.15;0.97
493.0;752.16;117.0;6.27;68.3;1.59
641.0;826.27;128.0;7.78;63.6;2.14
744.0;862.6;136.0;9.07;59.15;2.41
790.0;867.16;143.0;10.25;55.05;2.48
785.0;865.38;143.0;11.11;51.25;2.55
728.0;856.45;135.0;11.96;47.75;2.55
613.0;803.59;130.0;12.58;46.1;2.48
464.0;744.59;111.0;12.81;46.1;2.41
286.0;618.5;88.0;12.58;46.1;2.28
107.0;400.84;47.0;11.55;53.35;1.72
0.0;0.0;0.0;9.57;59.25;1.93
0.0;0.0;0.0;8.14;61.2;2.21
0.0;0.0;0.0;6.39;68.3;2.21
0.0;0.0;0.0;4.78;73.45;2.14
0.0;0.0;0.0;3.41;76.15;1.93
0.0;0.0;0.0;2.62;79.0;1.66
0.0;0.0;0.0;2.01;82.05;1.45
0.0;0.0;0.0;1.43;82.0;1.38
0.0;0.0;0.0;0.95;85.2;1.38
0.0;0.0;0.0;0.49;88.5;1.31
0.0;0.0;0.0;0.01;88.45;1.31
0.0;0.0;0.0;-0.23;91.95;1.24
145.0;463.78;58.0;0.69;92.0;0.97
328.0;657.95;94.0;4.35;82.3;0.97
503.0;770.1;114.0;8.18;71.25;0.9
645.0;821.3;131.0;10.65;61.75;1.03
748.0;856.88;140.0;12.65;57.75;1.1
794.0;858.01;150.0;14.3;52.0;1.17
788.0;856.46;149.0;15.55;46.9;1.38
735.0;862.97;134.0;16.39;45.3;1.66
619.0;809.97;129.0;16.75;42.15;1.79
470.0;751.17;111.0;16.74;42.15;1.86
293.0;635.86;87.0;16.28;42.05;1.93
114.0;436.21;47.0;14.88;52.15;1.72
0.0;0.0;0.0;12.66;59.95;1.86
0.0;0.0;0.0;10.93;61.85;2.14
0.0;0.0;0.0;8.42;74.05;1.86
0.0;0.0;0.0;6.94;71.15;1.72
0.0;0.0;0.0;5.62;76.5;1.66
0.0;0.0;0.0;4.59;79.3;1.59
0.0;0.0;0.0;3.7;82.25;1.66
0.0;0.0;0.0;3.57;82.25;1.79
0.0;0.0;0.0;3.65;79.15;1.79
0.0;0.0;0.0;3.9;76.25;1.66
0.0;0.0;0.0;3.96;76.25;1.45
0.0;0.0;0.0;3.34;79.1;1.38
149.0;460.67;60.0;3.77;82.25;1.03
333.0;661.94;94.0;6.8;76.65;0.76
503.0;754.45;118.0;11.3;57.4;0.76
647.0;816.48;132.0;13.48;50.0;0.9
749.0;851.29;141.0;15.07;46.75;0.97
803.0;879.5;139.0;16.23;43.65;0.97
793.0;865.02;144.0;17.09;42.3;0.83
736.0;856.62;136.0;17.63;39.4;0.62
617.0;791.68;135.0;17.88;39.4;0.55
469.0;736.93;114.0;17.81;39.4;0.69
293.0;622.36;89.0;17.45;40.75;1.1
111.0;374.64;52.0;16.22;50.6;1.24
0.0;0.0;0.0;14.27;64.85;1.03
0.0;0.0;0.0;12.41;62.1;1.31
0.0;0.0;0.0;10.67;66.55;1.52
0.0;0.0;0.0;9.73;66.35;1.45
0.0;0.0;0.0;9.69;63.9;1.31
0.0;0.0;0.0;10.28;59.35;1.17
0.0;0.0;0.0;10.19;57.15;1.03
0.0;0.0;0.0;10.11;57.15;0.83
0.0;0.0;0.0;9.84;57.05;0.69
0.0;0.0;0.0;9.38;56.9;0.62
0.0;0.0;0.0;8.77;59.0;0.62
0.0;0.0;0.0;8.19;61.2;0.62
149.0;417.59;66.0;8.04;61.2;0.69
330.0;619.5;103.0;8.07;85.85;0.34
504.0;741.13;122.0;13.02;55.75;0.69
651.0;813.38;134.0;15.0;48.55;1.59
752.0;848.63;142.0;16.32;45.3;2.21
801.0;865.25;144.0;17.33;42.3;2.69
795.0;862.95;144.0;18.05;36.7;3.17
738.0;854.67;136.0;18.44;36.7;3.31
622.0;803.07;130.0;18.6;36.7;3.24
471.0;733.27;115.0;18.55;36.7;2.97
293.0;600.17;94.0;18.2;38.1;2.62
115.0;390.44;52.0;17.0;45.55;1.86
0.0;0.0;0.0;14.89;56.15;1.79
0.0;0.0;0.0;13.41;57.9;2.21
0.0;0.0;0.0;11.07;66.65;1.93
0.0;0.0;0.0;10.26;66.45;1.66
0.0;0.0;0.0;10.96;59.6;1.31
0.0;0.0;0.0;11.47;55.4;1.03
0.0;0.0;0.0;10.4;61.65;1.03
0.0;0.0;0.0;9.26;66.25;1.17
0.0;0.0;0.0;7.82;71.25;1.24
0.0;0.0;0.0;6.5;73.8;1.31
0.0;0.0;0.0;5.54;79.4;1.45
2.0;0.0;2.0;4.97;79.35;1.72
156.0;440.58;66.0;5.81;82.5;1.59
340.0;656.38;96.0;9.81;77.0;1.03
511.0;755.05;118.0;13.76;60.2;1.1
654.0;816.65;131.0;15.54;52.4;1.17
751.0;840.55;143.0;16.79;48.9;0.97
804.0;868.26;141.0;17.78;44.05;0.97
793.0;854.37;145.0;18.29;41.05;1.03
736.0;845.74;137.0;18.41;39.55;1.1
624.0;804.63;128.0;18.78;39.55;0.97
471.0;725.62;116.0;18.6;38.1;0.9
297.0;614.32;91.0;18.31;38.1;1.17
120.0;417.65;51.0;17.24;47.3;1.17
0.0;0.0;0.0;15.22;60.5;1.1
0.0;0.0;0.0;15.72;48.65;0.69
0.0;0.0;0.0;15.11;48.55;0.48
0.0;0.0;0.0;14.35;50.1;0.41
0.0;0.0;0.0;13.28;53.7;0.62
0.0;0.0;0.0;12.33;55.5;0.69
0.0;0.0;0.0;11.63;57.55;0.83
0.0;0.0;0.0;11.13;59.6;0.9
0.0;0.0;0.0;10.7;59.5;0.97
0.0;0.0;0.0;10.29;61.65;0.97
0.0;0.0;0.0;9.81;63.9;1.03
1.0;0.0;1.0;9.14;66.25;1.1
119.0;152.57;87.0;8.5;71.35;1.1
337.0;612.75;106.0;10.01;82.95;0.55
509.0;732.63;124.0;14.06;58.1;0.48
